departamento,municipio,cultivo,área_sembrada,área_cosechada,producción
Huila,Tarqui,Mango,13,11,105
Huila,Tarqui,Maracuya,124,124,988
Huila,Tarqui,Mora,10,7,46
Huila,Tarqui,Papaya,10,8,90
Huila,Tarqui,Pitahaya,18,12,144
Huila,Tarqui,Tomate De Arbol,5,3,14
Huila,Tarqui,Uva,292,262,3930
Huila,Tarqui,Cacao,320,292,146
Huila,Tarqui,Cafe,4255,3520,3944
Huila,Tarqui,Caña Panelera,204,144,720
Huila,Tarqui,Platano,340,303,954
Huila,Tello,Aguacate,49,30,300
Huila,Tello,Banano,1142,1092,7644
Huila,Tello,Cholupa,2,2,14
Huila,Tello,Citricos,48,46,552
Huila,Tello,Curuba,3,3,18
Huila,Tello,Granadilla,100,94,1504
Huila,Tello,Guanabana,4,4,44
Huila,Tello,Guayaba,7,7,42
Huila,Tello,Lulo,92,92,598
Huila,Tello,Mango,37,37,481
Huila,Tello,Maracuya,55,52,884
Huila,Tello,Mora,5,5,30
Huila,Tello,Papaya,7,7,98
Huila,Tello,Tomate De Arbol,19,19,114
Huila,Tello,Uva,8,8,96
Huila,Tello,Cacao,553,534,320
Huila,Tello,Cafe,3358,2955,3311
Huila,Tello,Caña Panelera,165,69,414
Huila,Tello,Platano,2030,1949,6871
Huila,Teruel,Aguacate,29,20,176
Huila,Teruel,Banano,9,7,49
Huila,Teruel,Cholupa,3,3,15
Huila,Teruel,Citricos,21,21,210
Huila,Teruel,Granadilla,16,10,143
Huila,Teruel,Guayaba,5,5,25
Huila,Teruel,Gulupa,1,1,6
Huila,Teruel,Lulo,25,25,150
Huila,Teruel,Maracuya,24,18,306
Huila,Teruel,Mora,20,15,87
Huila,Teruel,Tomate De Arbol,5,5,30
Huila,Teruel,Cacao,165,158,95
Huila,Teruel,Cafe,2777,2357,2641
Huila,Teruel,Caña Panelera,81,38,266
Huila,Teruel,Platano,415,372,1203
Huila,Tesalia,Aguacate,7,7,59
Huila,Tesalia,Badea,1,1,10
Huila,Tesalia,Banano,27,24,168
Huila,Tesalia,Citricos,11,9,54
Huila,Tesalia,Granadilla,6,6,60
Huila,Tesalia,Lulo,6,6,30
Huila,Tesalia,Maracuya,4,3,60
Huila,Tesalia,Papaya,4,4,40
Huila,Tesalia,Piña,10,9,102
Huila,Tesalia,Tomate De Arbol,2,2,12
Huila,Tesalia,Uva,1,1,9
Huila,Tesalia,Cacao,359,349,314
Huila,Tesalia,Cafe,719,630,706
Huila,Tesalia,Caña Panelera,70,65,419
Huila,Tesalia,Platano,84,77,274
Huila,Timana,Aguacate,41,35,355
Huila,Timana,Banano,608,458,3451
Huila,Timana,Citricos,35,30,300
Huila,Timana,Granadilla,4,4,64
Huila,Timana,Guanabana,16,11,154
Huila,Timana,Guayaba,30,30,120
Huila,Timana,Lulo,6,4,24
Huila,Timana,Maracuya,5,5,80
Huila,Timana,Mora,4,4,24
Huila,Timana,Papaya,2,2,30
Huila,Timana,Pitahaya,1,1,8
Huila,Timana,Piña,1,1,14
Huila,Timana,Tomate De Arbol,2,2,9
Huila,Timana,Uva,4,4,35
Huila,Timana,Cacao,44,44,27
Huila,Timana,Cafe,4907,3873,4286
Huila,Timana,Caña Panelera,33,18,126
Huila,Timana,Platano,1639,1639,6634
Huila,Villavieja,Citricos,40,40,400
Huila,Villavieja,Guanabana,1,0,1
Huila,Villavieja,Mango,4,4,52
Huila,Villavieja,Papaya,18,18,288
Huila,Villavieja,Piña,3,3,40
Huila,Villavieja,Uva,9,9,90
Huila,Villavieja,Cacao,31,31,22
Huila,Villavieja,Caña Panelera,1,1,7
Huila,Villavieja,Platano,81,61,427
Huila,Yaguara,Citricos,10,6,54
Huila,Yaguara,Guanabana,32,32,315
Huila,Yaguara,Papaya,13,13,200
Huila,Yaguara,Uva,2,2,20
Huila,Yaguara,Cacao,86,46,37
Huila,Yaguara,Platano,54,32,256
La Guajira,Barrancas,Aguacate,63,53,212
La Guajira,Barrancas,Limon,5,5,20
La Guajira,Barrancas,Naranja,11,11,55
La Guajira,Barrancas,Palma De Aceite,60,60,229
La Guajira,Barrancas,Cacao,10,10,5
La Guajira,Barrancas,Cafe,721,627,390
La Guajira,Barrancas,Platano,129,124,620
La Guajira,Dibulla,Fique,60,5,5
La Guajira,Dibulla,Aguacate,129,84,420
La Guajira,Dibulla,Banano,890,850,34909
La Guajira,Dibulla,Coco,516,481,2886
La Guajira,Dibulla,Limon,14,14,72
La Guajira,Dibulla,Mango,65,55,275
La Guajira,Dibulla,Naranja,60,60,305
La Guajira,Dibulla,Papaya,50,30,540
La Guajira,Dibulla,Palma De Aceite,498,478,1821
La Guajira,Dibulla,Cacao,113,63,38
La Guajira,Dibulla,Cafe,227,191,119
La Guajira,Dibulla,Caña Panelera,38,38,228
La Guajira,Dibulla,Platano,1120,993,4965
La Guajira,Distraccion,Fique,13,13,13
La Guajira,Distraccion,Aguacate,22,22,110
La Guajira,Distraccion,Limon,5,5,25
La Guajira,Distraccion,Mango,15,15,75
La Guajira,Distraccion,Palma De Aceite,84,84,320
La Guajira,Distraccion,Cacao,1,1,1
La Guajira,Distraccion,Platano,24,21,147
La Guajira,El Molino,Aguacate,35,33,165
La Guajira,El Molino,Limon,2,2,6
La Guajira,El Molino,Lulo,8,7,35
La Guajira,El Molino,Mango,21,21,84
La Guajira,El Molino,Naranja,5,5,20
La Guajira,El Molino,Tomate De Arbol,7,6,30
La Guajira,El Molino,Cacao,29,29,17
La Guajira,El Molino,Cafe,385,373,232
La Guajira,El Molino,Platano,74,71,355
La Guajira,Fonseca,Fique,117,87,435
La Guajira,Fonseca,Aguacate,16,12,72
La Guajira,Fonseca,Limon,21,19,95
La Guajira,Fonseca,Mango,65,53,318
La Guajira,Fonseca,Naranja,23,23,115
La Guajira,Fonseca,Palma De Aceite,251,239,911
La Guajira,Fonseca,Cacao,1,1,1
La Guajira,Fonseca,Cafe,388,333,207
La Guajira,Fonseca,Caña Panelera,12,8,48
La Guajira,Fonseca,Platano,142,121,774
La Guajira,Hato Nuevo,Cafe,124,119,74
La Guajira,Hato Nuevo,Platano,32,32,256
La Guajira,La Jagua Del Pilar,Aguacate,39,37,148
La Guajira,La Jagua Del Pilar,Limon,4,4,16
La Guajira,La Jagua Del Pilar,Mango,25,22,110
La Guajira,La Jagua Del Pilar,Maracuya,5,4,24
La Guajira,La Jagua Del Pilar,Naranja,11,11,66
La Guajira,La Jagua Del Pilar,Cacao,46,41,21
La Guajira,La Jagua Del Pilar,Cafe,577,553,344
La Guajira,La Jagua Del Pilar,Platano,109,102,510
La Guajira,Riohacha,Fique,38,33,33
La Guajira,Riohacha,Aguacate,33,28,112
La Guajira,Riohacha,Banano,2167,2012,82631
La Guajira,Riohacha,Coco,48,48,288
La Guajira,Riohacha,Limon,22,15,60
La Guajira,Riohacha,Mango,6,6,24
La Guajira,Riohacha,Naranja,8,8,32
La Guajira,Riohacha,Palma De Aceite,1353,1053,4012
La Guajira,Riohacha,Cafe,369,357,222
La Guajira,Riohacha,Platano,74,67,335
La Guajira,San Juan Del Cesar,Fique,241,121,605
La Guajira,San Juan Del Cesar,Aguacate,87,27,108
La Guajira,San Juan Del Cesar,Limon,27,7,21
La Guajira,San Juan Del Cesar,Mango,53,43,215
La Guajira,San Juan Del Cesar,Naranja,15,10,40
La Guajira,San Juan Del Cesar,Papaya,7,5,30
La Guajira,San Juan Del Cesar,Palma De Aceite,70,70,267
La Guajira,San Juan Del Cesar,Cafe,494,478,297
La Guajira,San Juan Del Cesar,Caña Panelera,34,32,192
La Guajira,San Juan Del Cesar,Platano,208,189,945
La Guajira,Urumita,Aguacate,232,208,1040
La Guajira,Urumita,Limon,18,10,60
La Guajira,Urumita,Lulo,70,64,384
La Guajira,Urumita,Mango,29,27,135
La Guajira,Urumita,Naranja,36,36,180
La Guajira,Urumita,Tomate De Arbol,111,110,660
La Guajira,Urumita,Cacao,290,247,148
La Guajira,Urumita,Cafe,888,811,504
La Guajira,Urumita,Platano,314,292,1896
La Guajira,Villanueva,Aguacate,13,13,52
La Guajira,Villanueva,Limon,3,3,6
La Guajira,Villanueva,Lulo,12,12,60
La Guajira,Villanueva,Mango,28,28,140
La Guajira,Villanueva,Naranja,14,14,56
La Guajira,Villanueva,Tomate De Arbol,15,15,75
La Guajira,Villanueva,Palma De Aceite,52,52,125
La Guajira,Villanueva,Cacao,11,9,5
La Guajira,Villanueva,Cafe,1018,969,602
La Guajira,Villanueva,Platano,50,48,240
Magdalena,Algarrobo,Naranja,42,42,672
Magdalena,Algarrobo,Palma De Aceite,3624,3224,10317
Magdalena,Algarrobo,Platano,119,119,833
Magdalena,Aracataca,Banano,225,225,7875
Magdalena,Aracataca,Maracuya,29,21,147
Magdalena,Aracataca,Naranja,76,66,990
Magdalena,Aracataca,Papaya,31,31,589
Magdalena,Aracataca,Palma De Aceite,5960,5911,18915
Magdalena,Aracataca,Cacao,314,306,153
Magdalena,Aracataca,Cafe,1054,881,548
Magdalena,Aracataca,Platano,70,70,490
Magdalena,Ariguani,Palma De Aceite,810,810,2511
Magdalena,Cienaga,Banano,1189,1189,38048
Magdalena,Cienaga,Citricos,593,503,7042
Magdalena,Cienaga,Coco,130,110,550
Magdalena,Cienaga,Lulo,245,185,740
Magdalena,Cienaga,Mango,1920,1370,8220
Magdalena,Cienaga,Maracuya,290,260,1300
Magdalena,Cienaga,Papaya,457,397,5558
Magdalena,Cienaga,Tomate De Arbol,145,120,600
Magdalena,Cienaga,Palma De Aceite,690,350,1120
Magdalena,Cienaga,Cacao,430,230,92
Magdalena,Cienaga,Cafe,10877,9564,5946
Magdalena,Cienaga,Platano,1410,1410,5640
Magdalena,El Banco,Naranja,115,90,1440
Magdalena,El Piñon,Palma De Aceite,2135,1885,7233
Magdalena,El Reten,Banano,1520,1520,51680
Magdalena,El Reten,Palma De Aceite,8546,7000,21700
Magdalena,Fundacion,Banano,210,210,7140
Magdalena,Fundacion,Lulo,100,80,320
Magdalena,Fundacion,Maracuya,115,100,780
Magdalena,Fundacion,Tomate De Arbol,80,60,420
Magdalena,Fundacion,Palma De Aceite,705,580,1856
Magdalena,Fundacion,Cacao,344,239,120
Magdalena,Fundacion,Cafe,2549,2349,1460
Magdalena,Fundacion,Platano,638,383,2681
Magdalena,Guamal,Citricos,990,900,16200
Magdalena,Guamal,Naranja,180,90,1440
Magdalena,Pedraza,Mango,10,8,128
Magdalena,Pijiño Del Carmen,Naranja,85,65,1105
Magdalena,Pivijay,Mango,73,68,816
Magdalena,Pivijay,Palma De Aceite,5118,5118,19637
Magdalena,Pueblo Viejo,Papaya,70,70,980
Magdalena,Pueblo Viejo,Palma De Aceite,4395,4155,13296
Magdalena,Remolino,Coco,30,22,154
Magdalena,Remolino,Guayaba,27,19,61
Magdalena,Remolino,Mango,240,99,1584
Magdalena,Sabanas De San Angel,Palma De Aceite,1106,1106,3539
Magdalena,Salamina,Mango,72,72,864
Magdalena,Salamina,Palma De Aceite,490,170,648
Magdalena,San Sebastian De Buenavista,Citricos,282,235,4254
Magdalena,San Sebastian De Buenavista,Mango,168,168,2520
Magdalena,San Sebastian De Buenavista,Naranja,250,235,3995
Magdalena,San Sebastian De Buenavista,Palma De Aceite,40,40,152
Magdalena,San Zenon,Citricos,321,199,3106
Magdalena,San Zenon,Naranja,183,183,2745
Magdalena,Santa Ana,Mango,30,30,300
Magdalena,Santa Ana,Naranja,350,340,5780
Magdalena,Santa Ana,Papaya,2,2,20
Magdalena,Santa Ana,Platano,10,10,70
Magdalena,Santa Barbara De Pinto,Citricos,110,10,170
Magdalena,Santa Marta,Banano,887,887,27497
Magdalena,Santa Marta,Citricos,218,218,3052
Magdalena,Santa Marta,Coco,742,742,3710
Magdalena,Santa Marta,Lulo,10,10,70
Magdalena,Santa Marta,Mango,510,510,7140
Magdalena,Santa Marta,Maracuya,60,60,420
Magdalena,Santa Marta,Papaya,195,190,2850
Magdalena,Santa Marta,Tomate De Arbol,60,60,420
Magdalena,Santa Marta,Cacao,1360,1020,510
Magdalena,Santa Marta,Cafe,5006,4620,2872
Magdalena,Santa Marta,Platano,591,591,3546
Magdalena,Sitionuevo,Coco,60,52,364
Magdalena,Sitionuevo,Guayaba,12,4,13
Magdalena,Sitionuevo,Mango,625,484,7744
Magdalena,Zona Bananera,Banano,9534,8558,273856
Magdalena,Zona Bananera,Citricos,161,161,2898
Magdalena,Zona Bananera,Coco,15,15,75
Magdalena,Zona Bananera,Mango,485,285,4560
Magdalena,Zona Bananera,Maracuya,12,6,30
Magdalena,Zona Bananera,Papaya,180,100,1700
Magdalena,Zona Bananera,Palma De Aceite,13300,11460,36672
Magdalena,Zona Bananera,Cacao,75,54,27
Magdalena,Zona Bananera,Platano,345,308,2156
Meta,Acacias,Caucho,80,30,18
Meta,Acacias,Citricos,80,79,1185
Meta,Acacias,Lulo,1,1,6
Meta,Acacias,Mangostino,30,30,42
Meta,Acacias,Maracuya,50,40,560
Meta,Acacias,Piña,22,22,616
Meta,Acacias,Palma De Aceite,20719,17585,74913
Meta,Acacias,Cacao,447,327,196
Meta,Acacias,Cafe,1,0,0
Meta,Acacias,Caña Panelera,22,22,152
Meta,Acacias,Plantas Aromaticas,1,1,8
Meta,Acacias,Platano,42,32,998
Meta,Barranca De Upia,Citricos,364,314,7840
Meta,Barranca De Upia,Maracuya,11,3,51
Meta,Barranca De Upia,Papaya,46,28,1504
Meta,Barranca De Upia,Piña,70,49,1940
Meta,Barranca De Upia,Palma De Aceite,14372,14038,59801
Meta,Barranca De Upia,Cacao,40,28,25
Meta,Barranca De Upia,Caña Panelera,24,14,39
Meta,Barranca De Upia,Platano,204,135,1749
Meta,Cabuyaro,Chontaduro,3,3,51
Meta,Cabuyaro,Naranja,15,15,360
Meta,Cabuyaro,Papaya,100,50,5000
Meta,Cabuyaro,Piña,3,3,120
Meta,Cabuyaro,Palma De Aceite,20361,17227,73386
Meta,Cabuyaro,Cacao,304,64,38
Meta,Cabuyaro,Platano,800,700,17500
Meta,Castilla La Nueva,Citricos,80,80,1600
Meta,Castilla La Nueva,Papaya,20,15,600
Meta,Castilla La Nueva,Palma De Aceite,12181,10331,38194
Meta,Castilla La Nueva,Cacao,148,138,83
Meta,Castilla La Nueva,Platano,30,30,480
Meta,Cumaral,Aguacate,4,4,28
Meta,Cumaral,Citricos,146,144,1296
Meta,Cumaral,Guayaba,11,11,99
Meta,Cumaral,Mangostino,12,12,48
Meta,Cumaral,Maracuya,12,7,84
Meta,Cumaral,Palma De Aceite,11366,10228,43573
Meta,Cumaral,Cacao,46,46,41
Meta,Cumaral,Cafe,7,5,6
Meta,Cumaral,Platano,29,13,39
Meta,El Calvario,Lulo,69,69,690
Meta,El Calvario,Mora,31,31,310
Meta,El Calvario,Tomate De Arbol,4,4,40
Meta,El Calvario,Caña Panelera,77,75,600
Meta,El Castillo,Caucho,51,0,0
Meta,El Castillo,Aguacate,103,48,384
Meta,El Castillo,Guanabana,5,4,16
Meta,El Castillo,Guayaba,42,27,133
Meta,El Castillo,Limon,2,0,0
Meta,El Castillo,Mandarina,4,0,0
Meta,El Castillo,Maracuya,75,17,340
Meta,El Castillo,Papaya,40,20,600
Meta,El Castillo,Cacao,555,515,309
Meta,El Castillo,Cafe,240,225,291
Meta,El Castillo,Caña Panelera,10,9,11
Meta,El Castillo,Platano,2240,920,14720
Meta,El Dorado,Aguacate,147,79,316
Meta,El Dorado,Araza,2,2,2
Meta,El Dorado,Banano,37,14,210
Meta,El Dorado,Citricos,95,91,2275
Meta,El Dorado,Guanabana,3,3,8
Meta,El Dorado,Guayaba,7,7,140
Meta,El Dorado,Limon,11,11,110
Meta,El Dorado,Maracuya,16,9,180
Meta,El Dorado,Piña,15,15,450
Meta,El Dorado,Cacao,622,475,238
Meta,El Dorado,Cafe,159,122,158
Meta,El Dorado,Caña Panelera,1,1,18
Meta,El Dorado,Platano,200,190,5700
Meta,Fuente De Oro,Maracuya,530,200,2400
Meta,Fuente De Oro,Papaya,86,66,2310
Meta,Fuente De Oro,Piña,584,72,6480
Meta,Fuente De Oro,Palma De Aceite,3773,2916,4334
Meta,Fuente De Oro,Cacao,184,134,67
Meta,Fuente De Oro,Platano,13330,6130,153250
Meta,Granada,Aguacate,284,249,3486
Meta,Granada,Citricos,283,205,6765
Meta,Granada,Guayaba,594,548,12056
Meta,Granada,Maracuya,923,498,12450
Meta,Granada,Papaya,60,34,952
Meta,Granada,Piña,177,177,10974
Meta,Granada,Palma De Aceite,804,627,1278
Meta,Granada,Cacao,1077,724,434
Meta,Granada,Caña Panelera,87,69,621
Meta,Granada,Platano,1951,1446,23136
Meta,Guamal,Aguacate,15,13,52
Meta,Guamal,Banano,15,15,90
Meta,Guamal,Citricos,303,148,740
Meta,Guamal,Mangostino,13,10,30
Meta,Guamal,Maracuya,15,15,270
Meta,Guamal,Zapote,8,8,96
Meta,Guamal,Palma De Aceite,2124,1253,5340
Meta,Guamal,Cacao,410,130,78
Meta,Guamal,Platano,70,70,2100
Meta,La Macarena,Caucho,264,0,0
Meta,La Macarena,Cacao,52,52,26
Meta,La Macarena,Caña Panelera,180,180,900
Meta,La Macarena,Platano,370,370,6660
Meta,La Uribe,Caucho,22,20,50
Meta,La Uribe,Aguacate,85,30,390
Meta,La Uribe,Citricos,260,240,6240
Meta,La Uribe,Maracuya,12,10,170
Meta,La Uribe,Mora,16,14,420
Meta,La Uribe,Papaya,113,110,3850
Meta,La Uribe,Piña,12,10,300
Meta,La Uribe,Cacao,496,391,274
Meta,La Uribe,Caña Panelera,155,130,520
Meta,La Uribe,Platano,1530,1100,22000
Meta,Lejanias,Caucho,2,2,4
Meta,Lejanias,Aguacate,195,185,2035
Meta,Lejanias,Citricos,2565,2330,34484
Meta,Lejanias,Guayaba,4030,2330,22368
Meta,Lejanias,Maracuya,570,250,5000
Meta,Lejanias,Cacao,604,262,157
Meta,Lejanias,Cafe,690,589,883
Meta,Lejanias,Caña Panelera,280,260,1430
Meta,Lejanias,Platano,1030,910,13650
Meta,Mapiripan,Caucho,660,367,440
Meta,Mapiripan,Palma De Aceite,7560,5842,18285
Meta,Mapiripan,Cacao,120,75,45
Meta,Mapiripan,Caña Panelera,70,70,154
Meta,Mapiripan,Platano,400,400,6000
Meta,Mesetas,Caucho,42,42,80
Meta,Mesetas,Aguacate,356,356,4984
Meta,Mesetas,Citricos,110,110,2200
Meta,Mesetas,Maracuya,160,160,2880
Meta,Mesetas,Piña,95,95,3325
Meta,Mesetas,Cacao,432,202,121
Meta,Mesetas,Cafe,1324,1193,1646
Meta,Mesetas,Caña Panelera,36,36,108
Meta,Mesetas,Platano,1340,1340,24120
Meta,Puerto Concordia,Caucho,840,14,17
Meta,Puerto Concordia,Maracuya,820,820,15580
Meta,Puerto Concordia,Papaya,480,120,4200
Meta,Puerto Concordia,Piña,961,200,9200
Meta,Puerto Concordia,Palma De Aceite,9785,8500,26605
Meta,Puerto Concordia,Cacao,548,548,274
Meta,Puerto Concordia,Caña Panelera,80,80,400
Meta,Puerto Concordia,Platano,4550,1600,32000
Meta,Puerto Gaitan,Caucho,6000,200,280
Meta,Puerto Gaitan,Palma De Aceite,34470,26114,111246
Meta,Puerto Gaitan,Cacao,201,156,94
Meta,Puerto Gaitan,Caña Panelera,82,57,114
Meta,Puerto Gaitan,Platano,118,58,522
Meta,Puerto Lleras,Caucho,14,10,12
Meta,Puerto Lleras,Aguacate,10,7,28
Meta,Puerto Lleras,Citricos,19,17,306
Meta,Puerto Lleras,Maracuya,400,350,7000
Meta,Puerto Lleras,Papaya,33,23,805
Meta,Puerto Lleras,Piña,32,20,800
Meta,Puerto Lleras,Palma De Aceite,4551,4351,18535
Meta,Puerto Lleras,Cacao,415,411,247
Meta,Puerto Lleras,Caña Panelera,105,105,263
Meta,Puerto Lleras,Platano,2450,1950,35100
Meta,Puerto Lopez,Caucho,14128,1500,1950
Meta,Puerto Lopez,Citricos,85,35,700
Meta,Puerto Lopez,Papaya,136,67,2680
Meta,Puerto Lopez,Piña,248,93,7440
Meta,Puerto Lopez,Palma De Aceite,3222,2611,9394
Meta,Puerto Lopez,Cacao,126,40,36
Meta,Puerto Lopez,Caña Azucarera,31593,27134,2315889
Meta,Puerto Lopez,Platano,105,105,1365
Meta,Puerto Rico,Caucho,132,132,290
Meta,Puerto Rico,Guanabana,1,1,7
Meta,Puerto Rico,Guayaba,5,5,40
Meta,Puerto Rico,Maracuya,14,9,162
Meta,Puerto Rico,Piña,2490,1215,54675
Meta,Puerto Rico,Palma De Aceite,12050,10863,46278
Meta,Puerto Rico,Cacao,538,304,182
Meta,Puerto Rico,Caña Panelera,171,156,390
Meta,Puerto Rico,Platano,1650,1375,27500
Meta,Restrepo,Aguacate,3,3,3
Meta,Restrepo,Banano,12,12,180
Meta,Restrepo,Citricos,108,108,2160
Meta,Restrepo,Mangostino,30,30,150
Meta,Restrepo,Palma De Aceite,619,619,2637
Meta,Restrepo,Cacao,20,20,16
Meta,Restrepo,Cafe,19,18,17
Meta,Restrepo,Platano,30,30,450
Meta,San Carlos De Guaroa,Caucho,140,40,48
Meta,San Carlos De Guaroa,Citricos,35,25,210
Meta,San Carlos De Guaroa,Papaya,91,67,1206
Meta,San Carlos De Guaroa,Palma De Aceite,46535,23397,99672
Meta,San Carlos De Guaroa,Cacao,31,28,17
Meta,San Carlos De Guaroa,Platano,185,169,4225
Meta,San Juan De Arama,Caucho,10,10,12
Meta,San Juan De Arama,Aguacate,258,248,992
Meta,San Juan De Arama,Citricos,1380,1240,18600
Meta,San Juan De Arama,Guanabana,30,22,308
Meta,San Juan De Arama,Guayaba,240,240,1440
Meta,San Juan De Arama,Maracuya,410,400,8800
Meta,San Juan De Arama,Piña,390,250,10000
Meta,San Juan De Arama,Palma De Aceite,9649,1564,6661
Meta,San Juan De Arama,Sacha Inchi,100,0,0
Meta,San Juan De Arama,Cacao,530,484,290
Meta,San Juan De Arama,Cafe,194,175,327
Meta,San Juan De Arama,Platano,680,670,11390
Meta,San Juanito,Mora,4,4,40
Meta,San Juanito,Caña Panelera,104,104,416
Meta,San Luis De Cubarral,Aguacate,91,91,1365
Meta,San Luis De Cubarral,Citricos,17,17,306
Meta,San Luis De Cubarral,Lulo,11,11,147
Meta,San Luis De Cubarral,Maracuya,31,25,294
Meta,San Luis De Cubarral,Mora,3,3,30
Meta,San Luis De Cubarral,Cacao,631,421,253
Meta,San Luis De Cubarral,Cafe,336,296,408
Meta,San Martin,Caucho,292,267,534
Meta,San Martin,Limon,34,34,510
Meta,San Martin,Mandarina,34,29,435
Meta,San Martin,Maracuya,21,21,252
Meta,San Martin,Naranja,37,37,740
Meta,San Martin,Papaya,32,27,810
Meta,San Martin,Piña,160,112,5600
Meta,San Martin,Palma De Aceite,14571,13221,56321
Meta,San Martin,Cacao,93,75,38
Meta,San Martin,Caña Panelera,25,25,175
Meta,San Martin,Platano,360,325,5850
Meta,Villavicencio,Caucho,30,30,54
Meta,Villavicencio,Citricos,1590,1290,12900
Meta,Villavicencio,Guanabana,101,101,804
Meta,Villavicencio,Guayaba,94,94,1128
Meta,Villavicencio,Piña,759,702,14040
Meta,Villavicencio,Palma De Aceite,773,751,3199
Meta,Villavicencio,Cacao,152,84,50
Meta,Villavicencio,Cafe,160,137,142
Meta,Villavicencio,Platano,217,133,2261
Meta,Vista Hermosa,Caucho,275,65,156
Meta,Vista Hermosa,Aguacate,201,91,1729
Meta,Vista Hermosa,Citricos,318,178,4984
Meta,Vista Hermosa,Guanabana,5,5,35
Meta,Vista Hermosa,Guayaba,97,77,924
Meta,Vista Hermosa,Maracuya,115,65,1300
Meta,Vista Hermosa,Papaya,323,323,11305
Meta,Vista Hermosa,Piña,35,30,840
Meta,Vista Hermosa,Palma De Aceite,9858,5536,23584
Meta,Vista Hermosa,Cacao,1650,992,794
Meta,Vista Hermosa,Caña Panelera,50,30,78
Meta,Vista Hermosa,Platano,2535,2535,45630
Nariño,Alban,Fique,111,91,137
Nariño,Alban,Aguacate,41,35,245
Nariño,Alban,Citricos,920,890,1780
Nariño,Alban,Granadilla,3,3,5
Nariño,Alban,Lulo,80,70,280
Nariño,Alban,Cafe,1968,1732,1866
Nariño,Alban,Caña Panelera,535,525,4200
Nariño,Alban,Platano,895,860,3010
Nariño,Aldana,Uchuva,5,2,11
Nariño,Ancuya,Aguacate,63,30,120
Nariño,Ancuya,Granadilla,97,97,1455
Nariño,Ancuya,Maracuya,54,35,525
Nariño,Ancuya,Cafe,359,304,314
Nariño,Ancuya,Caña Panelera,2450,2440,21987
Nariño,Ancuya,Platano,187,181,724
Nariño,Arboleda,Fique,286,261,522
Nariño,Arboleda,Citricos,477,459,1377
Nariño,Arboleda,Lulo,43,30,75
Nariño,Arboleda,Mora,68,50,125
Nariño,Arboleda,Cafe,1944,1682,1595
Nariño,Arboleda,Caña Panelera,51,24,72
Nariño,Arboleda,Platano,645,365,730
Nariño,Barbacoas,Aguacate,10,10,40
Nariño,Barbacoas,Bananito,920,710,3550
Nariño,Barbacoas,Banano,1020,520,1995
Nariño,Barbacoas,Borojo,4,4,20
Nariño,Barbacoas,Ciruela,5,5,20
Nariño,Barbacoas,Citricos,110,97,388
Nariño,Barbacoas,Coco,18,15,113
Nariño,Barbacoas,Cacao,150,100,25
Nariño,Barbacoas,Caña Panelera,60,45,90
Nariño,Barbacoas,Platano,850,520,2600
Nariño,Belen,Fique,49,49,49
Nariño,Belen,Aguacate,11,5,15
Nariño,Belen,Granadilla,2,2,2
Nariño,Belen,Lulo,3,3,9
Nariño,Belen,Mora,2,2,2
Nariño,Belen,Tomate De Arbol,3,3,15
Nariño,Belen,Caña Panelera,38,37,88
Nariño,Buesaco,Fique,282,282,338
Nariño,Buesaco,Banano,400,400,800
Nariño,Buesaco,Citricos,170,170,340
Nariño,Buesaco,Fresa,18,15,75
Nariño,Buesaco,Granadilla,17,15,75
Nariño,Buesaco,Lulo,10,10,40
Nariño,Buesaco,Tomate De Arbol,4,4,20
Nariño,Buesaco,Cafe,3093,2696,2789
Nariño,Buesaco,Caña Panelera,153,148,592
Nariño,Chachagui,Fique,278,218,436
Nariño,Chachagui,Aguacate,17,17,119
Nariño,Chachagui,Citricos,2,2,8
Nariño,Chachagui,Mora,15,15,73
Nariño,Chachagui,Cafe,445,399,412
Nariño,Chachagui,Caña Panelera,19,19,38
Nariño,Chachagui,Platano,75,75,450
Nariño,Colon,Fique,125,125,125
Nariño,Colon,Iraca,19,19,19
Nariño,Colon,Aguacate,19,14,56
Nariño,Colon,Banano,752,702,2808
Nariño,Colon,Citricos,24,24,24
Nariño,Colon,Lulo,95,90,360
Nariño,Colon,Cafe,2493,2237,2507
Nariño,Colon,Caña Panelera,662,660,2640
Nariño,Colon,Platano,752,750,3000
Nariño,Consaca,Lulo,12,12,72
Nariño,Consaca,Cafe,1739,1576,1766
Nariño,Consaca,Caña Panelera,3764,2064,11146
Nariño,Consaca,Platano,800,800,3200
Nariño,Contadero,Aguacate,26,7,49
Nariño,Contadero,Granadilla,6,5,25
Nariño,Contadero,Mora,8,5,40
Nariño,Contadero,Tomate De Arbol,6,5,60
Nariño,Cordoba,Aguacate,3,1,1
Nariño,Cordoba,Durazno,4,4,1
Nariño,Cordoba,Fresa,4,4,6
Nariño,Cordoba,Mora,200,200,1000
Nariño,Cordoba,Tomate De Arbol,15,15,180
Nariño,Cordoba,Uchuva,4,4,20
Nariño,Cordoba,Caña Panelera,10,10,40
Nariño,Cumbal,Fresa,6,6,15
Nariño,Cumbal,Lulo,65,60,420
Nariño,Cumbal,Mora,60,60,600
Nariño,Cumbal,Tomate De Arbol,32,5,40
Nariño,Cumbal,Caña Panelera,37,32,128
Nariño,Cumbitara,Aguacate,50,34,136
Nariño,Cumbitara,Citricos,16,16,40
